tweet_text,tweet_date,tweet_id,tweet_fav_count,retweet_count,sentiment_compound
The Calgary Chamber of Commerce  which announced the event set for May 30  says the speech will focus on securing Canada's economic future. https://t.co/uu1ZOzZDfT via @NatObserver,2018-05-25 21:14:36,1000122987562094592,1,0,0.3182
A nice video to remind @Kinder_Morgan  and @JustinTrudeau that a wave of resistance is growing to #StopPipelines #StopKm #ProtectWater https://t.co/7gnlpJhlco,2018-05-25 21:13:20,1000122668014710787,0,0,0.5423
https://t.co/aGCYya43Lu,2018-05-25 21:12:15,1000122397133963264,0,0,0.0
@GreenInetGuy @SimonMatijas @BlairKing_ca @AndrewFWL @mrdruthers @ryan_in_canada @BHoltsbaum TMX was proposed 11 years ago when the world and oil industry were in a VERY VERY different place. Financially  even Kinder Morgan knows  it is no longer viable  that is why they have manipulated the Govt into taking responsibility for the risk.,2018-05-25 21:11:42,1000122256700260352,1,0,-0.4019
Vancouver to pay Kinder Morgan for legal costs after B.C.'s top court hands company twin victories https://t.co/KWOSmqGPZS via @nationalpost.lets build a pipeline and bc ndp and green party go make someone else life miserable.,2018-05-25 21:09:08,1000121610924310528,0,0,0.5574
John Ivison: Ottawa haggling over Kinder Morgan pipeline purchase with 800lb gorilla https://t.co/pY5AKuSeax #AB,2018-05-25 21:06:28,1000120943241412608,0,0,0.4939
https://t.co/sShimCb0O2,2018-05-25 21:01:51,1000119778026180608,0,0,0.0
"Photo from the ""Seattle vs Kinder Morgan"" protest on 20 May 2018. I have posted additional images at https://t.co/EaJitd5w3I . #photojournalism #seattle #kindermorganpipeline https://t.co/LbLu80Enix",2018-05-25 21:01:41,1000119739987906560,0,0,0.296
"@MerlinYYC Did you read this? #KinderMorgan is a #SCAM from top to bottom. #NoKinderMo
https://t.co/E6gqVfYnuj",2018-05-25 20:58:24,1000118911558438913,4,4,0.2023
Morneau to give speech in Calgary ahead of #KinderMorgan deadline https://t.co/hgxLK8Ajr7 https://t.co/FFD5pjFz7Y,2018-05-25 20:57:59,1000118807447322624,0,0,0.0
Kinder Morgan pipeline debate is dividing First Nations  B.C. chief says #trackingtransmountain https://t.co/Px9siYoUad,2018-05-25 20:57:30,1000118686454185984,15,6,0.4939
B.C.’s top court orders Vancouver to pay Kinder Morgan’s legal costs after two pipeline challenge... https://t.co/IBfdgJRhTD,2018-05-25 20:56:14,1000118364956590080,0,0,0.6249
Are we a petrol state? What's next? Kinder Morgan and the ‘Rule of Law’ via @TheTyee https://t.co/qHEYnNEMgc,2018-05-25 20:55:54,1000118283297681408,1,0,0.5514
I'm in favour of the #carbonprice  but I agree with this logic. Federal $ for Kinder Morgan is a massive subsidy of precisely the type that Canada has promised to phase out. https://t.co/FaUcc4u1dR,2018-05-25 20:55:52,1000118273713754112,4,4,0.9144
J’ai écrit à @JustinTrudeau pour lui demander de ne pas utiliser l’argent de mes impôts pour financer le pipeline de Kinder Morgan. Écrivez-lui vous aussi &gt;&gt; https://t.co/mzO0s3Sf0O #StopKM,2018-05-25 20:55:13,1000118110035247104,0,0,0.4939
Here's Our Database Tracking How Indigenous Communities Are Affected By Kinder Morgan's Pipeline Proposal https://t.co/8c6muIdszv,2018-05-25 20:49:34,1000116689009180673,0,0,0.3818
Kinder Morgan Pipeline Debate Is Dividing First Nations  B.C. Chief Says https://t.co/JjhqiYdnAY,2018-05-25 20:49:17,1000116615503986688,0,0,0.4939
If Kinder Morgan’s numbers don’t add up  should the pipeline be stopped? https://t.co/faSBSqVv3W via @torontostar,2018-05-25 20:48:59,1000116543789793280,0,0,0.3182
#KinderMorgan and the ‘Rule of Law’ |TheTyee #pipelines .@emgfind @chuddles11 @VanBizWiz @VanStreetDog @gnomeoffender @basicallybill @yukonproud @frackfreenb @LouiseinBC @EnviroDo @EI_Climate @theslimdude @PatOndabak @mbakunin88 @JeffGuy03826557 @Terrilltf https://t.co/PQtAzW2Ap9,2018-05-25 20:47:24,1000116144336986114,0,5,0.0
Kinder Morgan pipeline debate is dividing First Nations  B.C. chief says #trackingtransmountain https://t.co/xYoIQuroYw,2018-05-25 20:44:14,1000115344831234049,4,5,0.4939
Kinder Morgan has set a May 31 approval deadline for the TransMountain pipeline. Joanne McNeish @ProfPaper of @TRSMRyersonU talks about the latest developments  as well as a drop in the price of oil  and Amazon's new Ottawa warehouse. https://t.co/jbLDp9ls1R,2018-05-25 20:43:47,1000115234500038656,4,2,0.743
People in Eastern #Canada need to speak up about Kinder Morgan's TransMountain pipeline expansion the same as they did for #EnergyEast. Ottawa is known for NOT listening to people in the Western Provinces. #cdnpoli #bcpoli https://t.co/bL4OqXdFRS,2018-05-25 20:43:26,1000115143806738433,0,1,0.4939
People in Eastern #Canada need to speak up about Kinder Morgan's TransMountain pipeline expansion the same as they did for #EnergyEast. Ottawa is known for NOT listening to people in the Western Provinces. #cdnpoli #bcpoli https://t.co/bL4OqXdFRS,2018-05-25 20:43:26,1000115143806738433,0,1,0.4939
"More than half of B.C. residents say the possibility of an oil spill or tanker accident is most concerning to them in the Kinder Morgan TransMountain debate  and no other issue comes close:
https://t.co/K1eNHgnUrX https://t.co/1bkMPho9VO",2018-05-25 20:35:07,1000113054078701571,0,3,-0.2732
If Kinder Morgan’s numbers don’t add up  should the pipeline be stopped? | https://t.co/7WkJqjEzAY https://t.co/XzFlsRDvsL via @VanEcosocialist,2018-05-25 20:34:41,1000112941079838721,0,0,0.3182
"“Ironically  it is not local protesters who are violating the rule of law. It is Kinder Morgan’s cheerleaders  those who hypocritically pontificate about the rule of law  who actually are undermining it.” #bcpoli #abpoli #cdnpoli
https://t.co/p6Oaa6a7Yx",2018-05-25 20:30:00,1000111764145504256,37,29,0.017
High school students walk out to protest Kinder Morgan  https://t.co/uOAtWqv7Qe via @NatObserver,2018-05-25 20:29:52,1000111731992072194,0,0,0.296
There's a range of perspectives on #FirstNations consultation for the proposed Trans Mountain pipeline expansion. @HuffPostCanada reporter @emmapaling explores this her latest for our #TrackingTransMountain collaboration: https://t.co/0RdJ2w1A3E,2018-05-25 20:27:11,1000111057183035392,2,3,0.0
Kinder Morgan pipeline debate is dividing First Nations  B.C. chief says https://t.co/gxPc7Str2F via @APTNNews,2018-05-25 20:22:40,1000109921025888258,1,3,0.4939
@AndrewScheer How can Liberals predict what the deficit will be in 2040  when they can't predict whether projects such as Energy East or Kinder Morgan will be constructed or not?,2018-05-25 20:19:38,1000109154437021696,12,1,0.3818
@KeepCanWorking The Kinder Morgan pipeline will not be built. We must move toward green sustainable energy. Climate change is a serious issue and UNDRIP matters.,2018-05-25 20:15:48,1000108191206682624,7,1,0.6249
“Ironically it is not local protesters who are violating the #RuleOfLaw but #KinderMorgan cheerleaders by trying to pre-empt court challenges  invalidating prov reg processes  intimidating concerned citizens exercising constitutionally protected rights.” https://t.co/Yj30cIrvMu,2018-05-25 20:15:11,1000108035623153664,1,0,0.3254
If Kinder Morgan’s numbers don’t add up  should the pipeline be stopped? https://t.co/AtSJoDaLTE via @torontostar #cdnpoli #bcpoli,2018-05-25 20:15:07,1000108020330721281,1,1,0.3182
If Kinder Morgan’s numbers don’t add up  should the pipeline be stopped? https://t.co/zd15yiLgsV via @torontostar,2018-05-25 20:14:44,1000107924532887557,0,0,0.3182
Morneau to speak in Calgary on eve of Kinder Morgan deadline https://t.co/04vZjyMHUY via @NatObserver CDNs expect a green sustainable energy future. Pacific coast expects our health  land  waters and economies to be protected. #cdnpoli #washingtonstate #bcpoli,2018-05-25 20:12:29,1000107358297571328,1,1,0.802
#TrackingTransMountain: A database of how Indigenous communities are affected by Kinder Morgan's pipeline proposal - APTN News https://t.co/FaqAvtQL4d,2018-05-25 20:12:16,1000107301343191040,1,0,0.3818
#TrackingTransMountain: A database of how Indigenous communities are affected by Kinder Morgan's pipeline proposal - APTN News https://t.co/UluiTt5uBb,2018-05-25 20:12:16,1000107299849949184,1,0,0.3818
Vancouver to pay Kinder Morgan for legal costs after B.C.'s Supreme Court hands company twin victories  via @edmontonjournal https://t.co/AOcDu3jcLO,2018-05-25 20:06:48,1000105927805038592,0,0,0.7845
Morneau to give speech in Calgary ahead of Kinder Morgan deadline - CTV News https://t.co/L6UgAzOZIK,2018-05-25 20:06:18,1000105799736221696,0,0,0.4939
"'Stop Kinder Morgan Pipeloin in its tracks' says former ICBC CEO
https://t.co/HWxui6LCLx",2018-05-25 20:02:55,1000104950209306624,3,2,0.25
Finance Minister’s pre-deadline speech a reason to celebrate? What will Morneau reveal in a speech that “will focus on securing Canada's economic future?” It’s certainly a late opportunity to show collective support at the Hyatt for #buildKM https://t.co/maTWNIzphf,2018-05-25 20:01:00,1000104468455796738,1,0,0.9226
"John Ivison: Ottawa haggling over Kinder Morgan pipeline purchase with 800lb gorilla

Clearly  if Ottawa spends billions of dollars buying the project and cannot get it built  the taxpayer is going to be on the hook for a lot of money

https://t.co/Q0v8ISf5Lg via @nationalpost",2018-05-25 20:00:47,1000104412688273408,0,0,0.7096
Ocean Sciences Article of the Day - Canada Minister Eyes Pension Funds for Kinder Morgan Project (New York Times)  https://t.co/EzMMPLBn50,2018-05-25 19:54:51,1000102920669532160,0,0,0.4939
If Kinder Morgan’s numbers don’t add up  should the pipeline be stopped? https://t.co/TsnwXVqPr4 via @torontostar,2018-05-25 19:53:26,1000102563210031105,0,0,0.3182
Squamish Nation loses a legal challenge against Kinder Morgan pipeline approval https://t.co/33jV1mD8zq via @NatObserver,2018-05-25 19:53:23,1000102548185862145,5,7,0.7003
"@PremierScottMoe your god damned rights mister premier @Sask411 @Alberta411 @jjhorgan @BC411_ @jkenney @RachelNotley @ABSoapOpera @INSIGHTALBERTA &amp; J.R. Ewing says ""build transmountain!"" @KM_Canada @Kinder_Morgan @TransMtn @EwingOilCo @ewingoil",2018-05-25 19:51:03,1000101962120019968,0,0,-0.2003
"We're joining 230+ groups calling on PM @JustinTrudeau to rescind his support for the destructive Kinder Morgan Trans Mountain pipeline.

Climate leaders cannot back fossil fuel expansion https://t.co/IEuT3YUd8Q",2018-05-25 19:46:12,1000100741598527488,16,9,0.2263
looks like bc really needs a kinder morgan freeman,2018-05-25 19:32:40,1000097337354670080,0,0,0.8261
".@FPEnergy kudos #JohnIvison important commentary behind the scenes 

https://t.co/FpS29J0FLq

#KinderMorgan holds all the cards - odd that 2 Liberal ministers would play the orca (Salish Sea) card so close to the deadline RR thinks negotiations not going all that well for Ottawa",2018-05-25 19:32:35,1000097315259117568,0,1,0.743
"Kick off the weekend by checking out this week's Ledger. In this edition  we have Smart Airports speaker announcements  new EIA businesses  Kinder Morgan pipeline updates  the new GDPR policy  and more! 

Read it all here: https://t.co/8Vj7gzS2KM https://t.co/COpC4cgoZQ",2018-05-25 19:30:17,1000096734276562944,2,3,0.7345
Let sanity &amp; morality prevail. Thank you Singh. https://t.co/2rIBZZoJmo,2018-05-24 23:59:00,999801974387232768,0,0,0.3612
@steeletalk I enjoyed listening to @WBrettWilson - I’m thinking if Kinder Morgan pulls out  he and I should submit a bid to build the pipeline if @Bill_Morneau said Canada will backstop it - @steeletalk  you want in too? Hahaha,2018-05-24 23:55:47,999801163233902593,2,0,0.886
"Why I got arrested for blocking Kinder Morgan https://t.co/LZ4wN1vIoT A must read #cdnpoli #gmg4c @cathmckenna @JustinTrudeau @jjhorgan
#bcpoli",2018-05-24 23:55:27,999801079360438272,2,2,-0.3612
".@jkenney on federal govt's handling of Kinder Morgan dispute: ""I think if they were remotely serious about this  they would have used the power of the purse to apply pressure to B.C....""

Watch the conversation w/ @InklessPW live: https://t.co/thxk4F8B4i #MacleansLive https://t.co/2wtcmAKTUp",2018-05-24 23:53:34,999800606574325760,69,35,-0.25
BYE  BYE KINDER MORGAN &gt;&gt;&gt; 236 International Orgs Call on Trudeau to Quit Support for Kinder Morgan - https://t.co/AqJRDosnR2 via @commondreams,2018-05-24 23:52:46,999800406501834752,2,3,0.87
"Court rejects challenge to Trans Mountain pipeline from Vancouver and Squamish Nation | CBC News. 

 https://t.co/rCX917JZ09",2018-05-24 23:51:37,999800115014418438,2,1,-0.4404
@jkenney You are making it up! Bitumen  it is NOT Oil! Trans Mountain was cobbled together because President Obama stopped Keystone XL. Keystone will be built. TMX will not be financially viable. Kinder Morgan knows they will lose. KM is playing the Canadian Taxpayer for Fools you are too,2018-05-24 23:50:24,999799808427634689,0,0,-0.5242
Court rejects challenge to Trans Mountain pipeline from Vancouver and Squamish Nation | CBC News https://t.co/xZueHysFhc,2018-05-24 23:49:01,999799462007590912,0,0,-0.4404
"Well taxpayers of Vancouver. you get to pay for Horgan and the downtown environuts. Looks good on you 
@CityofVancouver

Vancouver city to pay Kinder Morgan for legal costs after B.C. Supreme Court hands company twin legal victories https://t.co/DQDW7cbUui",2018-05-24 23:48:54,999799429644333056,7,4,0.9001
https://t.co/pdJnlpzMnB,2018-05-24 23:47:39,999799115448958976,0,0,0.0
"~   Over 230 organizations have released an open letter today blasting the federal government led by Justin Trudeau for its backing of Kinder Morgan’s Trans Mountain pipeline expansion.

“Approving the Kinder... https://t.co/WC6ofTimYE",2018-05-24 23:45:38,999798609338974208,0,0,0.5106
The City of Vancouver also noted that this is not the end of the legal challenges facing the @TransMtn project. Kinder Morgan is not blinking. https://t.co/Ya66ADGXEv,2018-05-24 23:44:13,999798253712326656,0,0,0.6124
Via @IvisonJ @nationalpost #KinderMorgan  https://t.co/BJhEFJ5vIt,2018-05-24 23:42:39,999797858776760320,0,0,0.0
Vancouver city to pay Kinder Morgan for legal costs after BC Supreme Court hands company twin legal victories - Financial Post https://t.co/5gEnNccMwx via @Inoreader,2018-05-24 23:42:32,999797828040908800,1,2,0.8126
Tell Trudeau: Stop propping up Kinder Morgan’s pipedream! https://t.co/SyhzTstvLL,2018-05-24 23:42:14,999797755513004032,2,1,0.3164
Court throws out Trans Mountain pipeline challenge from City of Vancouver and Squamish Nation https://t.co/VTrk78U0jD,2018-05-24 23:42:10,999797736638574592,0,0,0.0772
Vancouver to pay Kinder Morgan for legal costs after B.C. court hands company twin legal victories https://t.co/XNtCovGXBD,2018-05-24 23:41:56,999797676811010048,54,25,0.5859
"City of Vancouver  some of the Nations and the Province of BC are making a mockery out of the legal system in Canada.

That it itself isn’t the problem. 

What is  they are getting away with impunity and are fuelling civic disobedience and anarchy. https://t.co/vwY4QoGwhO",2018-05-24 23:39:26,999797049947111424,0,0,-0.5423
Analyst predicts Kinder Morgan will walk away from expansion as deadline looms - NEWS 1130 https://t.co/fqn3tUxjTr via @NEWS1130,2018-05-24 23:32:27,999795292445687809,0,0,0.3818
Squamish Nation and the City of #Vancouver lose Kinder Morgan court challenges #bcpoli https://t.co/KVraQGX03X https://t.co/bIXV7XYjul,2018-05-24 23:29:22,999794513915805696,3,2,0.2023
Squamish Nation and the City of #Vancouver lose Kinder Morgan court challenges #bcpoli https://t.co/KVraQGX03X https://t.co/bIXV7XYjul,2018-05-24 23:29:22,999794513915805696,3,2,0.2023
"I am glad that Vancouver has to pay the bill for their vexatious action against Kinder Morgan but why was the Squamish band left off the hook? 

https://t.co/FRXQCO4IvU

#cdnpoli #bcpoli #ableg",2018-05-24 23:28:39,999794337436188672,20,11,0.4404
Kenney:[On TransMountain] First resort is getting it built. Kinder Morgan didn’t ask for a backstop  but legal certainty #MacleansLive,2018-05-24 23:26:37,999793821666938880,1,1,0.6542
Texas-based firm has no intentions of paying for Trans Mountain pipeline expansion on its own. https://t.co/nXXfTfTzg1 #StopKM,2018-05-24 23:26:00,999793669304737793,9,8,-0.296
